coGN_ReadoutComponent1_Feature62_fold0,coGN_ReadoutComponent2_Feature1_fold0,coGN_ReadoutComponent5_Feature7_fold0,coGN_ReadoutComponent1_Feature73_fold0,coGN_ReadoutComponent1_Feature117_fold0,coGN_ReadoutComponent1_Feature71_fold0,coGN_ReadoutComponent1_Feature3_fold0,coGN_ReadoutComponent2_Feature47_fold0,coGN_ReadoutComponent4_Feature62_fold0,coGN_ReadoutComponent3_Feature47_fold0,target
1.7113185,-1.8163633,-0.30162635,-1.9098926,0.60245425,-0.6340535,-1.1049718,-0.5168257,-0.29038382,-0.11612441,1.8
-0.2479467,-1.7711035,,-2.0260832,0.6685798,-0.93035185,-1.2680093,-0.559183,-0.2941236,-0.11772547,1.62
3.581355,-2.8194225,-0.32959852,0.9290956,-1.0643768,0.042746145,-0.771008,0.34341407,-0.3992639,-0.27925467,0.7
-1.2473649,-1.8437903,,1.9567178,-1.0443354,-1.304324,-0.6261308,0.50393593,-0.33869517,0.28256235,1.8
-0.20452954,-1.2741266,-0.41537482,-2.917108,2.2040133,1.0534874,0.038693246,-0.53862774,-0.29227957,-1.5265723,1.62
-0.36061603,-2.3666556,,2.5197732,-0.07953833,-0.44591784,-0.43607074,-0.04946889,-0.564962,-0.19760118,1.08
-0.8475783,0.8176538,,-0.9089086,1.1558903,0.31623226,0.121549204,-1.4885314,-1.1340153,-0.08357653,1.08
-0.29335123,-2.7016392,,2.6463108,-0.5306311,1.1697065,-0.63201505,-0.25335863,0.030188948,0.017686594,1.46
-1.0186831,-1.9659725,,0.14065513,-1.9019988,-1.8297707,-1.000901,0.55307955,-0.2763706,0.3068102,1.36
2.2756007,0.17230593,-0.4834225,-0.025424615,-0.15043128,-1.3849021,-0.5755936,-1.5495641,-0.4246565,-0.4120677,0.78
-1.5448762,0.19810165,,-1.363403,-0.14593431,-0.75540507,-1.3501323,-1.955066,-0.31730935,-0.6863482,0.64
6.3700566,-2.4169424,,-3.1107373,2.8911948,1.5839374,0.9255652,-0.30585137,,-0.11333247,2.54
12.369733,-0.21484698,-0.1366025,-0.9995569,18.423817,0.8024946,7.4446034,-1.5315233,1.0079746,1.6873273,3.06
1.2945161,-2.7103171,-0.36323005,-2.0413983,1.8764691,0.020251352,0.2735752,0.8333403,-0.26011342,-0.5768721,1.88
-1.4867375,-0.8970467,,0.94724566,0.55761415,-1.2516412,-1.5924841,0.9630177,0.07474407,0.67220914,1.82
1.9924648,-2.4471068,-0.2328156,-2.0104818,1.062183,1.2790655,-0.13279176,-0.5958579,0.11812101,-1.5590895,1.72
-1.2069336,-0.06437497,-0.25660178,0.17556712,-1.2899551,-1.6635399,-0.82114184,-2.1367416,-0.32599565,-1.6939797,0.8
-0.39777854,0.12814364,,-0.7958423,-1.0005647,-1.6933094,-1.4639953,-0.9627611,-0.22937287,-0.12491677,1.0
0.54445577,-0.0058105737,,-0.3808308,-0.6757506,-1.4708004,-1.0671254,-0.40108177,-0.096576795,2.1362414,1.76
2.439956,-0.18461782,-0.44406173,-1.9435967,1.1350073,-0.75782007,0.33149356,-1.0873635,-0.6366052,-0.24105999,1.44
4.579224,0.78283304,-0.17243636,2.0810883,-1.1004288,-1.7805306,-0.73381096,-2.657,-0.43569434,-0.24992952,0.7
-0.75418663,-1.6013142,,-0.6186175,-0.63308316,-1.5054972,-1.1129119,-0.82828,-0.21821621,-0.54210377,0.94
-0.5146878,0.1459804,,-0.14575401,0.27719885,-1.1885923,-1.0340333,-1.0867661,0.24033324,0.940543,1.66
0.10625243,-0.39953393,,0.32999998,-1.6211467,-1.9090214,-0.85082936,-0.54594445,,-0.109468,0.76
6.947725,0.54042673,-0.39605206,-0.94805634,1.6137917,-0.6418678,0.32553613,-1.7375748,-0.451527,-0.38302872,0.9
5.926768,-1.2103376,,-1.8559575,2.517792,1.2672354,-0.8985825,-1.4202714,-0.08126015,-0.51440406,1.18
1.1764973,-3.055434,-0.304276,0.793115,-1.7475764,-1.9896059,-0.39264202,-0.11854115,-1.0348305,-0.56563985,1.28
1.0713732,-1.1078519,-0.30555117,1.2645502,-2.8797143,-1.7947296,-1.2738094,-0.46082163,-0.08076531,-0.44209242,1.26
-0.96709996,-0.7258496,-0.39170277,-0.6081715,-0.35725242,-0.5296746,-1.1380146,-1.3424989,0.008325021,-1.5391356,1.12
0.42816737,0.36434376,,-1.1347691,1.7214496,0.046719916,-0.11305828,-0.70994,-0.7347103,-0.07426194,1.04
-0.348755,-1.2301838,,0.1622403,-1.8456753,-2.0634677,-1.8592514,0.8844967,-0.13547811,2.4584703,1.74
6.352243,-1.9253185,-0.45938864,-0.82702047,1.8635545,1.090934,-0.61971384,-0.6329511,-0.20499885,-0.07717591,1.98
1.3693968,0.31280893,,-1.5306444,0.019747935,-1.012591,-1.1904318,-0.28489196,-0.19744593,-0.030062124,1.12
6.217171,0.7693403,-0.37753433,-1.2405771,-0.5261136,-0.9445147,-0.7719144,-2.414183,0.32579073,1.522777,1.7
6.3872924,-1.056266,-0.58806956,1.1763998,2.798666,1.0217006,-0.7540344,-0.7375112,-0.39380667,-1.8024715,1.64
1.0328778,0.5517931,,-0.3637831,-0.35812247,-1.6473595,-0.8059675,-0.041571528,,0.2738052,1.24
-1.2716464,0.6972779,,2.35226,-0.94177496,-1.2624965,-0.57514775,-1.27365,-0.26047203,-0.14370234,0.82
1.5950475,-0.7030343,-0.27447605,-0.7375072,-0.51905787,-1.193249,-0.38855907,-0.15571362,0.3456526,1.5038848,1.92
-0.6466512,-1.244806,-0.323851,2.6735244,-0.47583896,-0.040163822,-1.4605471,-0.7720148,-0.06707649,-0.012501804,0.7
1.5345765,1.0751325,,-0.6168136,-0.7649243,-1.3242813,-0.7190426,2.1002343,-0.10867198,2.6376035,2.02
0.11472386,0.13695589,-0.30854172,-1.1071082,0.11888487,-1.1851,-0.39731273,-1.4781232,-0.30001912,-1.7546268,0.82
-0.88911057,-2.0245087,,-1.4483488,0.81952333,-1.1432368,-1.5433693,0.9788978,-0.31421867,1.4806571,1.84
4.7752037,-2.5832558,-0.2736724,-3.017902,0.06909055,2.3750265,0.116500564,-0.3805753,0.18063697,1.0833502,2.18
-0.76682234,0.16096312,-0.12996107,0.59446985,1.3190819,1.0191625,-0.16205962,-1.6779385,0.010843396,0.099986196,0.86
-0.99536,-1.2264389,,0.9440696,1.3425971,0.20743713,-1.3806106,0.9365864,-0.16272956,1.9749696,2.1
0.079837084,0.3715197,-0.30630064,-1.947711,1.5137391,-1.0366964,-0.43424836,-1.5667261,-0.98795766,-0.38739157,0.46
2.6662683,-1.0643543,,-1.2549154,-0.6915793,-1.0986068,-0.71678406,0.13144714,0.12482213,2.265677,1.78
5.439922,-2.3848014,-0.37989008,1.0787609,-1.1822503,-0.2177802,-0.6094243,-0.59040916,-0.32680312,-0.0825486,1.14
-0.36487046,-0.25807375,-0.28074455,-1.7908651,0.7422379,-1.2896438,-0.7909697,-1.2873929,-0.2999855,-0.5653455,0.72
-0.81249887,-2.393568,,3.0713124,1.5932884,0.95138806,-1.2792213,3.8246512,-0.52761596,3.1477869,2.12
11.415205,0.2545409,,-3.3496096,4.2751694,1.2425919,2.0100582,-0.24193554,,3.3051553,3.06
0.88360035,0.8151547,-0.42379752,0.48709673,-2.9291327,-1.8170879,-1.3250169,-1.3557221,-0.26587516,-1.034036,0.62
1.8891674,-0.22239427,,-1.6036038,0.04469274,-0.9570791,-0.9453797,0.775532,0.4404519,3.010214,2.1
-0.79487306,0.30159068,,-0.71321285,-0.9131167,-1.5551054,-1.0728301,0.71448225,0.21029784,2.411759,1.96
0.1559082,0.2952279,,-0.53701824,-0.9008595,-1.5450342,-1.090239,-0.4566411,-0.08405971,2.358605,1.74
6.952178,0.6430863,-0.14844549,-2.7535336,5.0158434,0.01650586,1.5764399,-2.9734664,-0.34862238,-0.4501591,1.34
1.4507139,0.55889267,,0.38226223,-1.4976691,-1.9061853,-0.41192174,-0.6574367,,-0.02839324,1.02
0.048862893,-1.8765604,-0.23014149,-0.41559497,-1.3124212,-1.2379676,-1.4741488,0.21911651,0.11425049,-1.5583742,1.24
7.9362183,-3.3206809,,-1.2318289,2.235931,1.5756,2.62582,1.7654463,4.4499164,7.2165613,4.36
2.124704,-1.0105629,,0.41046816,-1.0504141,-1.8404562,-0.9022918,1.9733614,,2.6468601,2.5
7.656821,0.535408,-0.31328326,-2.2674553,5.2587285,1.3281516,0.6116201,-1.8178719,-0.21195872,-0.3086999,1.34
2.9742177,-2.209651,-0.40503648,-1.4182422,0.7001569,-0.9442716,-0.4923181,-0.5619588,-0.1292076,-0.47701174,1.46
6.641504,0.22144489,,-3.3977118,4.044974,0.8537481,-0.30905467,-1.9002966,-0.057182595,-0.5413165,1.48
10.690838,-2.1589353,-0.22388858,-6.0035505,8.56172,2.4402087,3.9894185,-0.41884932,2.640261,3.3550112,3.74
-0.25031176,0.8221685,-0.2624679,-3.059051,2.653551,1.0595549,-0.092438795,-1.7611778,-0.19289829,-1.5822755,1.38
-0.15372482,-3.4617636,,1.3095162,1.3379953,1.0680968,-0.61648613,1.4668012,-0.19614744,0.18734103,2.5
0.672518,-1.1095746,-0.3855911,0.32070243,-1.4445442,-2.0607464,-1.0548059,-0.85199916,-0.37517378,-0.5283219,0.34
-1.2925465,-1.0514057,,2.8778687,-0.92946494,-1.3696011,-0.22058412,-1.699173,-0.31417826,-0.04520926,1.0
1.7847522,-0.16014972,-0.3734802,-0.9694658,-0.26107907,-1.3929667,-0.052663013,-2.2170095,0.52410966,1.2260457,1.98
0.22563201,-1.3515425,,-1.8197469,0.4732545,0.33964264,-0.05995766,0.33289605,-0.037139453,-0.44803032,1.2
2.8119762,-1.0603341,-0.5287471,0.42793995,-1.4349762,-2.0238388,-0.929869,-1.1807535,1.8092092,0.17528431,1.22
0.750333,0.9547918,-0.11223772,0.56676245,-2.173752,-2.1006215,-0.6809653,-2.7434578,0.21942522,0.8702326,1.32
-1.1612527,0.91364,,0.48246798,-0.30473426,-0.68572474,-1.1532927,-1.0142874,-0.8967292,0.09412044,0.94
-0.4394468,-2.649428,,1.9973428,-3.4812107,-2.0227757,-1.6616819,-0.087349586,-0.09055179,-0.5834189,0.78
5.752565,-2.885453,-0.34616208,-1.0082251,0.5129869,-0.77094495,-0.2049158,0.07342225,-0.8834991,-0.583713,1.8
0.97260123,-0.035497665,-0.12911958,-0.25060645,-1.5748042,-1.0439543,-0.7773511,-1.661683,-0.9516728,-0.46769366,0.62
0.76754874,0.43536603,-0.37075675,-0.68321,-0.56016207,-1.4936897,-0.8274622,-2.1799536,-0.80208766,-0.50311893,0.72
8.04717,0.85903805,,-2.7544887,2.9246833,0.16313621,2.1501367,-2.7370698,-0.18939553,2.0430298,2.74
-0.7970535,-0.084257156,-0.36909774,-0.73150086,-1.0690658,-1.6343446,-1.278539,-1.3352025,-0.5323746,-0.28201097,0.16
1.3935472,-2.5910852,,-1.994379,0.59420145,-0.36109897,-0.4985265,0.012007982,-0.39191404,-0.0036680028,1.54
-1.6850132,-0.67042863,-0.17840213,-0.04480528,-0.9797018,-0.6048547,-0.91198856,-0.6675162,-0.20087656,-1.5285378,0.8
0.5184757,0.40181983,,-1.7161235,0.8462533,-0.8946042,-1.4179966,-1.7375355,-0.26936215,0.0048146024,1.46
-0.9240427,-4.3779697,,4.8834286,-0.7821088,-0.0134782735,-0.5709513,1.3131073,-0.17021166,0.028557798,1.44
0.5836032,-0.41521877,-0.16436878,1.8502088,-0.37353265,1.1716014,-0.8283668,-1.156836,-0.12355169,0.017175984,0.92
1.5706695,0.20656037,-0.43787524,-0.047602445,-0.7258355,-2.2475462,-0.7364921,-1.8633051,-0.4356413,-0.54975647,0.74
2.9145336,-1.3072406,-0.43160564,-1.1658438,0.9052917,-1.0672758,-0.46382526,-0.5956191,-0.051939525,-1.561341,1.84
0.7147653,-0.4699985,,-1.9923416,1.2653389,-0.7203646,-0.43266866,-0.6624859,-0.39622924,0.02010243,1.06
-0.21831763,-3.0827153,-0.08438639,-1.1795542,-1.2181423,1.1357169,0.09749305,1.5058786,1.999109,5.0794325,2.22
0.0019927323,0.2982831,,-0.9876281,-0.9609222,0.40072477,-0.6840472,-0.91330475,-0.021695308,1.2753267,1.48
0.3559382,-3.0182016,,3.5432863,1.2349521,1.0430646,0.24394658,0.031324968,-0.6615713,-0.06428958,1.82
-0.5459632,-2.0014117,,4.3071966,-0.66012275,1.368911,-0.7848598,-0.47144067,-0.8284019,-0.04534753,1.22
0.57461524,-1.3407996,,9.931907,-3.2157905,-2.0698059,-1.4354292,-0.6954619,0.026136488,0.6557522,0.62
7.40137,-3.9453473,0.17302959,-3.16215,6.4350023,1.771783,2.647673,0.75123507,4.3609943,2.7314963,3.64
-0.60194826,-1.9329333,,-1.1038254,0.96486497,-0.9788128,-0.7777292,-0.16908228,-0.33640316,-0.13828826,1.32
-1.2658398,-0.5434689,-0.5132673,2.5342846,-1.4762057,-1.6541343,-0.7009194,-0.814017,-0.16186567,-0.106642425,0.82
1.3255625,-3.5546649,,-0.2450938,-0.69745,0.08383906,0.3844118,1.5445011,2.901281,6.030126,3.42
-0.031977028,-0.39535257,,-0.99742055,-1.0171138,0.5522803,-0.9438635,0.36355728,-0.16537453,0.9807877,2.02
3.1970742,-3.4421756,0.75268346,0.13841988,-0.53962845,0.865841,0.38429102,-0.4964493,2.5214667,1.4955872,2.8
6.4650183,-0.3697713,,-3.2012057,5.3459554,0.01802786,1.1923634,-0.6454113,,-0.029026419,2.28
-0.518716,-0.28361362,,0.5419185,-3.0010502,-1.9963672,-1.4234718,-1.2844558,-0.4208555,-0.7488386,-0.16
1.993699,-0.58878124,,-0.9206405,1.221859,0.09131329,-0.81771696,-0.7064165,-0.11859456,-0.649028,1.12
3.28685,-2.1095974,-0.35028297,-1.3684471,1.0756247,-0.8959472,-0.56457114,-0.54368764,-1.0377426,-0.5523559,1.62
2.1809866,-2.3946233,,6.440208,-2.0180616,-0.853211,-1.7799959,1.1584648,,0.9880805,1.92
0.3397435,0.16099694,,-1.9694905,2.660662,0.37841317,-0.46078885,-1.8884904,-0.39249724,-0.5718635,1.0
3.6874602,-1.7297426,-0.3149554,-0.31995407,-0.76275456,-0.877596,-0.37297657,0.027382381,-0.39898562,-0.09239991,1.98
4.5750403,-3.9111216,1.3282105,0.031820685,-1.1492238,-1.017923,-0.5216679,1.176082,5.01913,2.2228036,2.74
0.5105702,0.1934528,-0.34527594,-0.058829725,-0.0062996075,-2.1668925,-0.69924283,-0.8284225,-0.24718343,-0.24534689,0.54
-1.077636,0.6413888,-0.051428795,0.40430313,-0.89259124,-1.6001565,-0.6004235,-1.1460028,-0.33398,-1.6644385,0.82
-1.1977308,0.18729706,,-0.7384499,-0.40873232,-1.3743703,-1.0806831,-1.48389,-0.25255314,-0.5332296,0.18
1.5961303,0.96836925,,-0.40990087,-0.36830002,-1.5687056,-1.1129841,-0.7777527,-0.30181348,0.19945744,1.36
-0.1809111,-3.1796675,0.20281419,0.60389715,-1.6500403,-2.007801,-0.47882482,-0.039425157,-0.65800935,-0.5906995,1.08
-0.18905526,-0.20325978,,3.234309,-0.57964116,1.0447134,-0.18299411,-1.4148998,-0.1378369,-0.06532984,1.12
0.61513495,-2.443694,0.0034675002,1.4408739,1.5325798,0.14915788,-1.1978791,0.15539868,-0.088009425,-1.5425223,1.24
-0.26902837,-0.9950105,-0.38381386,-1.217819,-1.26269,0.091593,-1.0523242,-0.5596183,0.05381354,0.65519905,1.12
4.6771245,-3.3683267,-0.5257927,-0.251826,-1.265912,-0.2956808,0.5861266,-0.5019581,2.895648,4.573377,2.76
-1.9711483,0.23064956,,2.3852365,-1.5853789,-1.2097869,-0.99719256,-2.5064933,-0.34191543,-0.023722325,0.42
5.2377133,-0.40812165,-0.52274036,-3.1430907,4.964034,0.20795104,1.5409832,-1.2818264,-0.581294,-0.3791976,1.6
-1.1994759,0.54864115,,1.5389211,-0.6353241,0.103682496,-1.4243441,-1.3727657,-0.38633728,-0.09278411,0.58
1.3114351,-1.4543047,-0.51870906,0.26235124,-1.3865212,-2.0017097,-1.2181566,-0.97709274,-0.3141799,0.7506244,1.4
-0.071714826,-1.3528781,,-1.0042982,0.7860302,-1.2580639,-0.93794835,0.4931934,-0.1626325,0.7181065,1.86
1.4102331,-1.4072225,,-0.43192405,-1.6930463,-0.500643,-0.72853947,-0.3963228,-0.370999,0.491585,1.58
2.4955919,0.7737093,-0.5603088,0.9359665,-3.0017471,-1.7878559,-1.18374,-2.3644104,-0.06712024,1.3775641,1.0
9.417293,0.091058075,-0.25361797,-1.75168,5.1035237,1.4875966,0.05103053,-1.7374667,-0.12389166,-1.7594581,2.02
0.50605273,-1.293959,-0.4575518,-0.15655366,-1.0334935,-1.2207322,-1.082799,0.82661045,-0.0021720827,-0.4746958,1.16
4.081399,-3.4699028,1.4001359,2.9452333,2.4007602,2.0612752,-0.06326866,-0.015009731,-0.2260494,-0.014572121,1.98
-0.14132306,-1.1851618,,2.9958522,-1.1522789,-1.0523512,-1.0652319,1.0786002,-0.78510475,0.5897338,1.7
-0.09413629,-0.50514627,,-0.10956817,-0.96279955,-1.0285904,-1.3783892,2.5428286,1.6480286,4.6484485,2.38
0.6008144,-2.5339673,-0.3906212,0.7046604,-0.22385868,-1.0021058,0.5919495,0.9322249,1.1111741,-0.15963408,1.58
4.261404,-1.2427266,-0.41860032,-1.3371849,0.73962194,0.17552553,-0.36117017,-1.2245392,-0.32039535,-0.45671052,0.96
0.044176057,0.53559214,-0.27829227,2.942387,-1.3583272,-1.6720167,-0.47808835,-2.266785,-0.15401441,-1.6774399,0.56
0.4352696,0.8304482,,-0.32619035,-0.5922929,-1.5006582,-1.2702838,-1.4820396,-0.35121998,0.1525889,1.14
0.12184076,-1.5411223,-0.40399653,-0.27557835,-0.7548878,-1.3981582,-1.0400157,-0.39901364,-0.39818832,0.123747654,1.24
9.27349,-0.8943918,,-5.8512216,8.141431,1.3505938,1.2870291,-0.061341595,0.22455083,2.0178752,2.76
1.5273937,0.69906354,-0.31568575,-2.3940372,2.7340446,1.0247154,0.48926714,-2.755728,0.0582847,0.04789558,1.7
-0.98978364,-2.2267256,,0.2968914,-1.8396267,-1.9169965,-0.9651343,0.9581711,-0.8497717,1.2599082,1.9
0.410783,0.23465833,,-0.31181931,-1.15177,-0.8671281,-1.1209213,0.8864093,0.17836955,1.8267449,1.7
1.5557834,-1.9916798,-0.4621808,0.67774725,-0.53515625,-1.7882824,-0.53381586,-0.6406701,-1.0120676,-0.4102279,1.12
1.6696055,-2.225823,,9.0424385,-3.2438805,-1.404666,-0.80146676,3.5463133,-0.012971714,3.6142323,1.96
7.231142,0.13068256,-0.2497421,-4.0274763,5.8787656,0.45556024,1.0826167,-1.5125077,-0.96365726,-0.30238608,1.46
1.0447227,-1.2468705,,-1.967174,1.2191771,-0.12146147,-0.46725094,0.5388709,-0.18527323,1.395231,2.3
-1.3914301,-1.4627215,,1.1154392,0.6952837,-1.1824058,-1.3232042,0.2090477,-0.7580144,0.590967,1.7
-0.3476489,-0.8462146,,-0.26079208,-0.45979717,-2.013387,-0.9011511,-1.4123538,-0.762948,0.8116863,1.42
-0.49785686,0.81483173,-0.27696002,0.744381,-1.896797,-2.1221197,-0.70368123,-1.9249867,-0.1828059,-1.4686328,0.58
-1.5418223,0.6303388,,-2.2060928,0.6461817,-1.1939791,-1.5677716,-1.3896906,-0.29858768,-0.7289402,0.74
-0.5085597,-0.8574688,,-1.1023692,-0.76624864,0.8386668,-0.5456836,4.264982,1.4894279,4.269108,2.68
1.7423625,-1.225408,-0.2566771,-2.9092474,3.2689648,0.43076435,-0.61268055,0.1411485,-0.27424347,-1.622676,1.68
-0.9413816,-2.4228556,0.13273196,0.22760527,0.23271973,-1.0543365,-0.9926632,-0.2677611,-0.25780347,-1.4632277,1.18
-0.25787196,-4.499909,,0.7056273,-0.6611985,-1.8538997,0.16624123,1.2794877,-0.13919188,-0.13989848,1.22
3.7300186,-1.9801596,-0.33382857,-0.050287947,-0.909606,-0.18684587,-0.17895809,-0.40041995,-0.46995753,0.13673788,1.82
-2.3349533,0.6134104,-0.33677262,-1.8366727,-0.07772587,-0.70279866,-0.98150116,-1.3634995,-0.35851228,-1.6317316,0.82
2.2807226,-0.31763124,-0.6278962,-0.030823007,-2.0575008,-2.2246535,-1.4590974,-1.1780579,-0.16518651,-0.59457177,0.88
-0.7572497,-1.3743292,-0.29360953,1.5834092,-1.2549182,-0.48397753,-0.66363764,0.03789828,-0.19655007,-1.6808654,0.94
10.485031,0.19753064,,-1.6026334,7.3169208,1.3570793,0.027939826,-0.6410449,0.056561925,-0.35556006,1.56
4.14817,0.34339118,-0.36284474,-1.015603,0.52913374,-0.9957517,-1.1739784,-1.1734294,-0.11850877,-0.17408195,0.88
1.639269,-2.9456778,-0.14428437,-0.24463853,-1.0815822,-0.9634716,-0.71946704,0.85212207,-0.14637244,-0.36112946,1.32
2.9806771,-3.659956,-0.3371661,-0.7245976,0.40872455,-0.07496726,0.5957291,-0.12816678,4.18494,3.0738633,2.86
-0.38385004,-3.9476151,,-1.5196494,0.22445917,-0.5398978,-1.2767488,6.479121,0.56350875,4.5552187,3.48
5.8207273,-0.16851495,-0.33562815,-3.3133159,3.2343068,0.56942034,0.1635489,-1.5506356,-0.9822589,-0.59167093,1.76
2.4375317,-1.6003454,-0.50362563,-2.896956,1.2976832,0.3621828,-0.49403554,-0.918684,-0.959171,-0.57568514,1.54
4.1603537,-1.3950237,,-0.06998374,-0.89779496,-0.41727674,-0.42053136,-0.9551861,-0.29579577,0.2014646,1.74
9.682522,-2.2704256,-0.2559054,-6.0351267,8.567597,1.868659,3.0858757,0.74759525,2.840834,3.041128,3.54
0.20559685,-2.8693385,-0.36115623,-0.20753673,-0.8609309,-1.2905794,-0.9109155,1.4860513,1.5934765,1.5434437,1.82
-0.8046955,-2.2725527,-0.24839003,-0.13509162,-0.91520476,-1.5074904,-0.8140664,1.2310017,0.3256167,-0.8917676,1.62
2.0937304,0.39424968,-0.3932137,0.1357379,-0.13307792,-1.3848666,-0.6412131,-0.67772484,-0.35184816,0.16139975,0.62
1.0402076,-0.37334085,,-0.58541614,-1.1308031,-1.6140559,-0.86051047,0.00042678788,1.2233382,2.194491,1.5
3.3406484,0.13797715,,-0.4276188,-1.3745526,-1.0877236,-0.38302454,-0.959037,-0.5625023,0.8367986,1.44
0.4169371,0.6310359,-0.38287473,1.9230256,-3.2200348,-1.9133477,-1.4199946,-1.3144407,-0.24690546,0.032295763,0.26
1.5354741,-4.3927326,-0.21165165,-1.3763986,0.5874989,-0.52625716,-0.7592246,1.3396231,-0.27348924,0.70682764,1.92
-1.4385242,0.15762076,-0.17179275,-0.015158581,-1.1440264,-0.5790311,-0.8174907,-2.3842878,-0.23752128,-1.5832728,0.44
-0.8199773,-4.4641247,,3.3759022,-0.14440146,1.3145816,0.06750935,1.473954,-0.065523356,0.025403049,1.5
-0.869149,-2.1528792,,0.41943982,-1.6259782,-1.1045927,-0.9488051,-0.050419845,-0.25988534,-0.78762215,1.14
0.30017292,-2.946744,,-0.5964821,-1.567369,-0.5943687,-0.880114,0.036726713,-0.83778715,2.5570943,1.86
2.4469147,-0.84724045,,-1.6168491,2.738518,1.2786733,0.26960987,-0.8372212,-0.16316923,-0.6132461,1.56
-0.5943833,-2.8793137,-0.24389412,-0.32290417,-1.3474602,-1.2212638,-1.909837,0.70160294,-0.19019938,0.23782161,1.3
0.7720485,-1.1626533,-0.4889682,-1.9565095,0.3504636,-0.3510512,0.033576235,-0.847123,-0.39315787,-0.55158347,1.48
2.8406944,-1.3983064,,-1.0768479,-0.8854338,-1.0469742,-1.2215726,-0.2086547,0.38648278,2.3111682,2.1
-0.8396369,0.27919924,,-0.22828005,-0.96970195,-1.1670192,-1.1979285,-0.093912154,0.5033648,2.3651702,1.8
0.5465203,0.305507,-0.073633134,-0.0063018687,-1.0679693,-0.8516277,-1.4398917,-0.83675456,-0.23599511,0.06266538,0.58
5.366498,-2.469701,-0.37781024,-1.6775577,-0.14519188,-0.77843994,-0.90119576,0.26075223,2.6187704,2.2445295,2.08
0.98471415,0.046149552,,-0.38508204,-0.602135,-1.5504001,-1.0680512,0.6387756,,0.36177623,1.38
0.6841622,-0.4173783,,-0.19529276,0.9448601,0.13140659,-0.014776036,-0.90307355,-0.116801575,-0.5108124,0.62
-1.3160079,-1.4505532,,-0.5478231,-0.20219414,-1.2150848,-0.54001135,1.0542653,-0.4408366,2.2025933,2.18
1.2942536,0.62901634,-0.4127407,-0.71502656,0.46525648,-1.4446458,-0.78270954,-1.2778112,-1.0700938,-0.5101897,1.0
-0.08495603,-4.426404,-0.16977844,-0.13426915,-0.757558,-2.1802747,-0.73146844,1.2424387,-0.46646497,-0.41906366,1.34
0.3567139,-0.03389603,-0.0015897155,-2.3103054,1.9851635,1.1886721,-0.13393186,-2.3992312,-0.112995274,-1.523695,0.9
7.059369,1.131769,-0.1077434,-0.4374023,4.737062,0.42630988,1.3396546,-1.5576502,-0.08671068,-0.343053,1.3
-0.8176545,-0.6351732,,0.19358426,1.6788987,0.14642704,-1.4146142,-0.6598471,-0.4294609,-0.027341086,0.86
-0.061591648,-2.8727484,,-0.7230996,-0.36698827,-0.5187931,-0.5263763,3.7573905,2.748678,4.9469914,2.8
1.1866148,-1.3058058,-0.40091968,0.40659407,-1.8361578,-1.9938356,-0.91119343,-0.9786381,-0.377421,0.5407489,1.62
-1.4096575,-1.9264683,,-1.2466784,-1.373792,0.2853482,-1.0814338,1.4480317,-0.09643493,1.3510313,1.36
-1.2262056,-2.9682693,,2.7083673,-0.6978031,-0.20518944,-0.47182572,0.1448371,0.060241878,0.2460798,1.46
0.55486995,-0.043425873,,-1.0648975,-0.8017576,0.3199887,-1.000219,2.0320432,0.35297033,3.4591587,2.02
-0.13112819,-4.5017323,-0.37579885,4.5475183,-1.2811928,0.7021957,-0.9494302,1.3833228,0.025029995,-0.026345976,1.06
6.1712365,-3.000625,-0.26885343,-3.245803,5.8146305,1.2533244,1.0752219,0.5559002,-0.12960248,-0.41416892,2.22
10.434765,0.8337974,-0.22666183,-1.5949378,6.0686984,1.1969812,2.0598783,-1.5044881,-0.41010126,-0.33505648,1.36
0.29827213,-0.6663521,-0.39926544,-0.65310156,-1.3878455,-0.9509463,-0.9632734,-0.509552,0.4728732,0.6730236,0.96
1.8527185,-0.14192301,-0.43493322,-0.8195836,0.83454746,0.17460835,-0.034869213,-1.385697,-0.24364376,-0.25779483,0.84
1.3124007,0.21976028,-0.32770318,-1.269326,-0.1138611,-1.4444275,-1.0168408,-1.7919413,-0.8573557,-0.5942598,0.92
3.869934,0.09384546,-0.31105858,-2.9319725,6.364643,0.22426692,0.38965642,-1.3891008,-0.2727922,-0.194694,1.02
-1.3209497,-0.035231233,-0.49256048,-1.7208108,0.269492,-1.1216252,-1.5607383,-0.007966325,-0.34356177,0.5907378,0.76
1.3415344,-2.36776,,-0.9393664,-0.7825718,-0.42054185,-1.4010617,1.4672239,1.556135,4.686956,2.68
-0.7844666,-1.654376,,2.407217,-0.03269709,1.1284026,-0.8356928,-0.3319921,-0.010794893,0.0457462,1.92
1.5523334,-1.533501,,-1.8164285,2.5319555,1.2254692,0.23780745,-0.31478924,-0.24002805,-0.6842612,1.86
0.41268456,0.0026686043,-0.5650539,-0.77503306,-0.7177726,-1.4886392,-0.9262639,-2.2713773,-0.45198435,-0.5710917,0.66
-2.0901585,0.97710717,,-0.04325659,0.7010956,-0.32218057,-0.116159186,-1.6032448,-0.43048736,-0.13381147,0.68
-0.4310674,0.59445137,,0.34620023,-1.1473001,-2.125022,-0.13621926,-0.31829277,-0.5939213,0.8284554,1.24
