# c0 + a0 * (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|) + a1 * ((|feature_25 - feature_11|) + (feature_13 - feature_7)) + a2 * (|(feature_22 + feature_8) - sqrt(feature_14)|) + a3 * ((feature_17 * feature_11) / (feature_15 + feature_11)) + a4 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a5 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.435796291814397; Max AE: 2.49653139739946
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      a5                      c0
# all , -1.443390569561740e+00,  1.218332312919527e-01,  1.371338631148230e-02,  4.388198969647972e-02,  2.947917963344087e-01,  3.107622686621729e-03,  6.081313300103625e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         7|0|mult|2|0|abd|abd; (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|); $\left(\left|\left(feature_{8} feature_{1}\right) - \left(\left|feature_{3} - feature_{1}\right|\right)\right|\right)$; abs((feature_8 .* feature_1) - abs(feature_3 - feature_1)); abs((newdata$feature_8 * newdata$feature_1) - abs(newdata$feature_3 - newdata$feature_1)); feature_8,feature_1,feature_3,feature_1
# 1;  2; Unitless;                                         24|10|abd|12|6|sub|add; ((|feature_25 - feature_11|) + (feature_13 - feature_7)); $\left(\left(\left|feature_{25} - feature_{11}\right|\right) + \left(feature_{13} - feature_{7}\right)\right)$; (abs(feature_25 - feature_11) + (feature_13 - feature_7)); (abs(newdata$feature_25 - newdata$feature_11) + (newdata$feature_13 - newdata$feature_7)); feature_25,feature_11,feature_13,feature_7
# 2;  2; Unitless;                                         21|7|add|13|sqrt|abd; (|(feature_22 + feature_8) - sqrt(feature_14)|); $\left(\left|\left(feature_{22} + feature_{8}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_22 + feature_8) - sqrt(feature_14)); abs((newdata$feature_22 + newdata$feature_8) - sqrt(newdata$feature_14)); feature_22,feature_8,feature_14
# 3;  2; Unitless;                                         16|10|mult|14|10|add|div; ((feature_17 * feature_11) / (feature_15 + feature_11)); $\left(\frac{ \left(feature_{17} feature_{11}\right) }{ \left(feature_{15} + feature_{11}\right) } \right)$; ((feature_17 .* feature_11) ./ (feature_15 + feature_11)); ((newdata$feature_17 * newdata$feature_11) / (newdata$feature_15 + newdata$feature_11)); feature_17,feature_11,feature_15,feature_11
# 4;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 5;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      ,  Feature 5 Value      
664         ,  8.600000000000001e-01,  9.879619220940660e-01,  0.000000000000000e+00,  9.707406135860122e-01,  3.602937661886052e+00, -2.531523634332700e+00,  3.191446170985541e-01,  7.374149069973356e+01
665         ,  2.000000000000000e+00,  1.262685898482749e+00,  0.000000000000000e+00,  9.194647165531243e-01,  1.123238826715205e+01, -4.764056714678494e+00,  1.222464486563749e+00,  7.632294558366117e+01
668         ,  1.040000000000000e+00,  1.327494374076588e+00,  0.000000000000000e+00, -2.919758187196736e-02,  5.374501830842398e+00, -4.656595612188945e+00,  1.940765570738137e+00,  9.056330197290255e+01
669         ,  1.260000000000000e+00,  1.332369142960832e+00,  0.000000000000000e+00,  1.351213848639979e+00,  4.070299929316267e+00, -4.729062921117084e+00,  1.492270227303885e+00,  8.733658011106711e+01
670         ,  1.780000000000000e+00,  1.653152379336395e+00,  0.000000000000000e+00,  9.274372853417683e-01,  2.022209272066790e+01,  4.944293092257734e-01,  1.151285302968927e+00,  9.448669408369517e+01
671         ,  8.600000000000001e-01,  8.254525750456686e-01,  0.000000000000000e+00, -1.597318571572128e-01,  1.588146699174985e+00, -3.130585941773826e+00,  6.645123785072022e-01,  5.035571631520425e+01
672         ,  6.600000000000000e-01,  1.259892533215525e-01,  6.649743708441699e-01,  1.242780616090313e+00,  1.480085816067835e+00, -5.332722742804346e+00,  1.016169236384374e-01,  1.641194549019583e+02
673         ,  1.480000000000000e+00,  1.531861910909449e+00,  0.000000000000000e+00,  3.988129307606710e-01,  8.321515571758017e+00, -1.292619440620595e+00,  2.113887610744846e+00,  6.261755744123637e+01
674         ,  1.500000000000000e+00,  1.609909445081722e+00,  0.000000000000000e+00,  1.371202010959564e+00,  2.042013954182252e+00, -2.174061838037478e+00,  1.441767525293491e+00,  1.535251173404292e+02
675         ,  1.220000000000000e+00,  1.198123278548472e+00,  0.000000000000000e+00,  1.280154373381893e-01,  1.430364880197016e+01, -9.330973326206848e-01,  1.452548583453134e+00, -2.899092677918630e+00
676         ,  8.600000000000001e-01,  1.258080934783249e+00,  0.000000000000000e+00,  3.462185353664064e-01,  5.850516216489826e+00, -2.903832557290976e+00,  1.504774615207617e+00,  6.801631107004319e+01
678         ,  2.600000000000001e+00,  2.010317732147135e+00,  0.000000000000000e+00,  1.555071174154036e+00,  2.645176585685171e+00, -2.338794593589795e+00,  1.517222697272667e+00,  2.676704888240579e+02
679         ,  1.200000000000000e-01,  5.070697960220987e-01,  2.000000000000000e-01,  3.441633533534680e-01,  1.425904875572751e+01, -5.759181352830494e+00,  1.940457172734212e-01,  4.687424065905308e+01
680         ,  6.600000000000000e-01,  9.835213002216029e-01,  0.000000000000000e+00,  3.561144314243910e-01,  1.506092831640864e+01, -1.082704574298930e+01,  6.561256038628253e-01,  1.310194240166027e+02
681         ,  2.480000000000000e+00,  2.001156004578864e+00,  0.000000000000000e+00,  3.726168235228173e-01,  3.108104504922515e+01, -5.734039402673635e+00,  1.060825075761987e+00,  2.768353176242452e+02
682         ,  8.000000000000003e-01,  1.210118376525838e+00,  0.000000000000000e+00,  6.658277287128072e-01,  4.074708408369396e-01, -3.279436562738480e+00,  1.393459451528459e+00,  7.993476347114286e+01
684         ,  1.280000000000000e+00,  1.087206996214062e+00,  0.000000000000000e+00,  2.807262078656826e+00,  8.621637368780966e+00, -6.879944325494692e-01,  7.796363427640908e-02,  8.377315919758749e+00
685         ,  1.740000000000000e+00,  2.490913778358157e+00,  0.000000000000000e+00, -9.485623221089946e-01,  8.120146540801014e+01,  1.225041805227378e+01,  1.109807559792194e+00,  6.457319975142020e+00
686         ,  1.560000000000000e+00,  8.645731938448904e-01,  0.000000000000000e+00, -7.898656667966775e-02,  2.229157547525219e+01, -1.517519072665112e+00,  8.214339894587125e-02,  8.844776068016628e-01
687         ,  1.040000000000000e+00,  9.647282382586111e-01,  0.000000000000000e+00,  5.960579532184021e-02,  1.635581792299816e+01, -8.197488979684852e-01,  2.344235670466892e-01,  2.957481313266330e+01
688         ,  9.800000000000000e-01,  1.178859563105798e+00,  0.000000000000000e+00,  4.337725027212233e-01,  5.822718596813218e+00, -7.256489805590608e-01,  1.164286192219713e+00,  4.075528265505024e+01
690         ,  1.000000000000000e+00,  1.409252267385537e+00,  0.000000000000000e+00,  1.710894763129643e+00,  2.073019542134319e+01, -3.987506988683757e-01,  1.103634480712649e+00,  1.774684078977089e-01
691         ,  1.200000000000000e+00,  1.203024087502442e+00,  0.000000000000000e+00,  4.593453990112371e-01,  1.010068661417347e+01, -1.779029617951944e-01,  1.136330931282259e+00,  2.356795292066491e+01
692         ,  9.800000000000000e-01,  1.497663095532414e+00,  0.000000000000000e+00,  8.204455809026207e-02,  7.752174968318755e+00,  7.862075001377697e+00,  1.329936313708760e+00,  1.163900393344782e+01
693         ,  1.100000000000000e+00,  1.200746718792321e+00,  0.000000000000000e+00,  5.116603105072655e-01,  6.962727218534217e+00, -2.098555807771041e+00,  1.729271613132602e+00,  5.505594653454285e+00
695         ,  1.160000000000000e+00,  1.015137435817730e+00,  0.000000000000000e+00,  2.720994377685551e+00,  5.618002268305609e+00, -1.649303073550048e+00,  1.143567635983811e-01,  1.194482133181181e+01
696         ,  7.600000000000002e-01,  6.233309866069791e-01,  0.000000000000000e+00,  3.047554198598005e-01,  3.230626721527265e+00, -4.354317622598562e+00,  9.112813789496535e-02,  3.152885348213784e+01
697         ,  1.940000000000000e+00,  2.030522728086114e+00,  0.000000000000000e+00,  1.262145817629270e+00,  8.187187078664262e+00, -1.032481026275566e+00,  3.142674842123236e+00,  8.856242312666831e+01
698         ,  6.600000000000000e-01,  1.141582402963301e+00,  0.000000000000000e+00,  1.003588810068495e+00,  2.145764968627830e-01, -6.196386298067795e+00,  1.305232627565330e+00,  9.504883748710806e+01
699         ,  1.140000000000000e+00,  1.113956345222096e+00,  0.000000000000000e+00,  9.885585967975249e-01,  2.201936195888532e+00, -1.214823754886376e+00,  1.135859909287369e+00,  2.370185612429341e+01
700         ,  1.540000000000000e+00,  1.172711892644867e+00,  0.000000000000000e+00,  6.238543989655052e-01,  1.589138260469743e+01, -4.530665762630964e+00,  1.207588107567590e+00,  3.651577716034090e+01
701         ,  9.800000000000000e-01,  1.201326127617050e+00,  0.000000000000000e+00,  6.457759081876058e-01,  7.221067666964402e+00, -2.152951123398400e+00,  1.119823203669390e+00,  5.787498833911449e+01
702         ,  1.340000000000000e+00,  1.496961472700709e+00,  0.000000000000000e+00,  2.210645436322433e+00,  8.627057122649497e+00, -1.741606693626669e+00,  1.437662200538011e+00,  4.949379598648394e+01
703         ,  6.799999999999999e-01,  1.410516847414604e+00,  0.000000000000000e+00,  1.404988138786820e+00,  3.565439746655542e+00, -4.556878890891443e+00,  1.175506333053577e+00,  1.402204684640608e+02
704         ,  1.860000000000000e+00,  1.804057554878620e+00,  0.000000000000000e+00,  2.136283805722485e+00,  7.556187768429822e+00, -4.994402284990664e-01,  9.824054456337388e-01,  1.816006529020632e+02
705         ,  1.460000000000000e+00,  2.055573752683600e+00,  0.000000000000000e+00, -4.731592173094074e-02,  1.224322412510083e+01, -2.246214163380750e+00,  1.097763821579999e+00,  3.411828580757928e+02
706         ,  1.460000000000000e+00,  2.185045741840391e+00,  0.000000000000000e+00,  3.303905766517395e-01,  3.709933015159439e+01,  1.801085627919391e+01,  2.169710622195387e-01,  5.585971421715952e+01
707         ,  2.140000000000000e+00,  1.545608840463065e+00,  0.000000000000000e+00,  8.028116822837098e-01,  6.463313441541917e+00, -1.998577709756299e+00,  1.492046186937795e+00,  1.283595487728160e+02
708         ,  1.100000000000000e+00,  7.505357352330694e-01,  0.000000000000000e+00, -5.269792800167972e-02,  1.028405371916610e+01, -8.696409861030419e+00,  1.138192775673317e+00,  1.733847477979155e+01
709         ,  2.000000000000000e+00,  1.500705786112577e+00,  0.000000000000000e+00,  1.354966634740951e+00,  1.193626079898778e+01, -4.342754488499437e+00,  1.290472992356132e+00,  1.203350056101289e+02
710         ,  7.000000000000000e-01,  9.310934674230867e-01,  2.000000000000000e-01,  7.542722170611521e-01,  6.289056381513348e+00, -4.569573071700725e+00,  1.228338865483045e+00,  8.750042568216270e+01
711         ,  1.180000000000000e+00,  1.097722819482819e+00,  0.000000000000000e+00,  1.624116242801258e+00,  4.558590513692526e+00, -7.585177835657786e+00,  1.166348669427528e+00,  7.022381578854329e+01
712         ,  9.800000000000000e-01,  1.238843201375069e+00,  0.000000000000000e+00,  4.182608447373699e-01,  4.035512026631086e+00, -3.797647519415233e+00,  1.695855936296291e+00,  6.150591514766423e+01
713         ,  1.020000000000000e+00,  7.712915441348763e-01,  0.000000000000000e+00, -6.074238458978523e-01,  1.324554405476801e+01, -4.175569936209953e-01,  1.605134391601579e-01,  8.536605246634588e+00
714         ,  1.840000000000000e+00,  1.225409996170931e+00,  0.000000000000000e+00,  3.100980474326044e-01,  1.950318434428971e+01,  3.010070168792552e-01,  3.448453514028021e-01,  6.344957875523631e+01
715         ,  1.700000000000000e+00,  1.379436162338928e+00,  0.000000000000000e+00,  1.217365963199787e+00,  1.937642874244959e+01, -1.487640868740925e+00,  7.397437143262224e-01,  6.580046363611247e+01
717         ,  1.880000000000000e+00,  1.771915296750219e+00,  0.000000000000000e+00,  1.708076926956403e+00,  2.231016380426720e+00, -3.157917331917478e+00,  1.951516259742464e+00,  1.571533635921064e+02
718         ,  1.680000000000000e+00,  2.144724560274186e+00,  0.000000000000000e+00,  2.289254020345110e+00,  1.398077704504907e+00, -1.569045421075204e+00,  1.737067878169347e+00,  2.559168828075731e+02
719         ,  1.100000000000000e+00,  1.097215081738588e+00,  0.000000000000000e+00,  1.101195226298657e+00,  1.489277190771041e-01, -2.474685815439814e+00,  1.193923246295506e+00,  3.524064718234541e+01
720         ,  7.400000000000001e-01,  1.549634368100788e+00,  0.000000000000000e+00,  1.181807574005977e+00,  1.812952639452261e+01, -2.489386137352273e+00,  1.612837163912104e+00,  5.878784974876766e+01
721         ,  9.600000000000000e-01,  1.362788916672752e+00,  0.000000000000000e+00, -9.107660542178161e-02,  1.026257879702088e+01, -2.168847640221082e+00,  1.837339630081819e+00,  5.745862801888690e+01
722         ,  2.340000000000000e+00,  1.929172331536518e+00,  0.000000000000000e+00,  3.418842433212066e-02,  1.371705065338436e+01, -3.860999249392262e+00,  1.095827832021007e+00,  3.137947792234328e+02
723         ,  1.840000000000000e+00,  1.771113617093827e+00,  0.000000000000000e+00,  7.034477243449575e-01,  2.453693702048660e+01,  5.222120252280731e-01,  1.167827800858354e+00,  1.202246093751241e+02
724         ,  2.360000000000000e+00,  1.049239981272221e+00,  0.000000000000000e+00,  2.234423683936429e+00,  6.368758053560281e+00, -2.407910755944710e+00,  1.010599938675378e-01,  5.065499514793312e+01
725         ,  1.080000000000000e+00,  8.089657397747561e-01,  0.000000000000000e+00,  8.208319240604517e-02,  1.871881113062262e+00, -3.121843411914307e+00,  3.372878104498587e-01,  6.523544256205443e+01
726         ,  1.100000000000000e+00,  1.364706606465364e+00,  0.000000000000000e+00,  9.925963492264898e-01,  2.774872826746737e-01, -1.709195952954201e+00,  2.175542636459807e+00,  2.108028211759386e+01
727         ,  1.380000000000000e+00,  1.225209730383257e+00,  0.000000000000000e+00, -6.035653124336854e-02,  5.953341185496246e+00, -2.652643952889563e+00,  1.461582377957902e+00,  7.347486713436906e+01
728         ,  1.820000000000000e+00,  1.483644355721145e+00,  0.000000000000000e+00,  1.057687318621111e+00,  8.183942904009326e+00, -2.586680589236616e-01,  1.701266234724713e+00,  4.641925537897166e+01
729         ,  1.260000000000000e+00,  1.140285081101273e+00,  0.000000000000000e+00,  1.041584377926303e+00,  9.782798227936134e+00, -3.267517558183485e+00,  9.355839991760825e-01,  4.462625209855985e+01
730         ,  1.100000000000000e+00,  1.288288866952650e+00,  0.000000000000000e+00,  6.492784157844399e-01,  9.719884028954649e+00, -5.433982955753770e-01,  1.252702841622073e+00,  3.936134297333066e+01
731         ,  1.880000000000000e+00,  1.728912656741129e+00,  0.000000000000000e+00,  8.723069123113290e-01,  1.638042799141730e+01,  1.749346884687908e+00,  1.211542054665544e+00,  1.145431010222884e+02
732         ,  2.460000000000000e+00,  2.224210665301232e+00,  0.000000000000000e+00,  1.921326891138082e+00,  5.925912453373087e+00, -5.272475584048570e+00,  3.286158642864599e+00,  1.812857324551718e+02
733         ,  1.740000000000000e+00,  1.596322353872764e+00,  0.000000000000000e+00,  2.126893709079291e+00,  8.745056211832331e+00, -2.678148507660077e+00,  1.460368016176394e+00,  9.530060783055917e+01
734         ,  7.800000000000002e-01,  8.635625171723211e-01,  0.000000000000000e+00, -1.036019785663345e-01,  2.864428797051506e+00, -3.752552579578643e+00,  1.055855912940808e+00,  2.644598556429488e+01
735         ,  3.120000000000000e+00,  2.750631436574724e+00,  0.000000000000000e+00,  2.403037395630043e+00,  3.039677793369267e+01, -2.445542568899844e+00,  2.213430799686658e+00,  2.856529441109623e+02
736         ,  1.600000000000000e+00,  1.602010560609259e+00,  0.000000000000000e+00,  1.563780842004687e+00,  6.520705180552515e+00, -2.407246006064907e+00,  1.306738533705627e+00,  1.397713934305065e+02
737         ,  2.700000000000000e+00,  2.351746273736051e+00,  0.000000000000000e+00,  2.330123895402316e+00,  2.863176418792264e+00, -2.020667803023731e+00,  1.500575234122403e+00,  3.432779131882061e+02
738         ,  5.199999999999999e-01,  6.637399012781807e-01,  4.063521845051885e-01,  1.871771131548942e+00,  8.575188512748575e+00, -3.608235977903893e+00,  6.788648833561722e-02,  1.399201004588344e+02
740         ,  2.000000000000000e+00,  1.370495921248194e+00,  0.000000000000000e+00,  1.098716119585976e+00,  8.799492725145427e+00, -4.059478844953444e+00,  1.227116027873111e+00,  1.043330920149286e+02
741         ,  1.760000000000000e+00,  1.545808751746795e+00,  0.000000000000000e+00,  1.822351638802719e+00,  7.993333172991310e+00, -3.001377565534431e+00,  1.289643441067081e+00,  1.150618708106356e+02
742         ,  1.100000000000000e+00,  1.466458615676580e+00,  0.000000000000000e+00,  1.122240340978777e+00,  1.322870465350458e+01, -5.381292889974158e+00,  1.273985108646599e+00,  1.289642605327427e+02
743         ,  5.199999999999999e-01,  1.237265168206148e+00,  0.000000000000000e+00,  1.268205784466724e+00,  8.776333309372401e+00, -4.657897527650535e+00,  1.432830664087874e+00,  4.385412265592218e+01
744         ,  9.000000000000001e-01,  6.130943315281620e-01,  0.000000000000000e+00, -5.335162664018307e-01,  4.336646113050094e+00, -8.624016637747007e-01,  8.790481643742838e-02,  7.215544870486595e+00
745         ,  2.320000000000000e+00,  1.704018574886910e+00,  0.000000000000000e+00,  2.233500383814245e+00,  6.361658467911376e+00, -1.100386757410645e+00,  1.384676809480152e+00,  1.211950838933651e+02
746         ,  3.000000000000000e-01,  8.333573201042261e-01,  0.000000000000000e+00, -1.407613415597553e-01,  6.109569322576181e+00, -2.465917248254863e+00,  1.924353654918472e-01,  6.759942382093404e+01
747         ,  1.760000000000000e+00,  1.242714588716616e+00,  0.000000000000000e+00,  1.608741855244679e+00,  3.665085069054541e-01, -1.094951825970079e+00,  1.158993539548257e+00,  4.503308761065641e+01
748         ,  1.700000000000000e+00,  1.975153313621400e+00,  0.000000000000000e+00,  1.709501377878132e+00,  1.179551417916116e-01, -2.604285181780057e+00,  1.533758142008867e+00,  2.636331121002846e+02
749         ,  1.280000000000000e+00,  1.046616894253503e+00,  0.000000000000000e+00, -1.222801635633473e-01,  5.776661520438026e+00, -1.595118814248199e+00,  1.138625077873220e+00,  3.491589131894683e+01
750         ,  7.600000000000002e-01,  1.362323098275593e+00,  0.000000000000000e+00,  3.953827707206208e-01,  8.042568970280989e+00, -2.225224418423831e+00,  1.611294019262075e+00,  7.027274259052423e+01
751         ,  1.440000000000000e+00,  1.894527242931393e+00,  0.000000000000000e+00,  1.358023138016047e+00,  9.614396535169316e+00, -4.646143378919311e-01,  2.072327221851330e+00,  1.282590614975848e+02
752         ,  1.440000000000000e+00,  1.464206006568694e+00,  0.000000000000000e+00,  6.007030833714175e-01,  1.889003285677227e+01,  1.011297271269504e-01,  1.537609638816506e+00,  2.128002219050566e+01
753         ,  1.140000000000000e+00,  1.319848322894414e+00,  0.000000000000000e+00,  1.236371878037563e+00,  3.496527682544830e+00, -2.464943927578619e+00,  1.198771502974584e+00,  8.621227328340261e+01
754         ,  1.540000000000000e+00,  2.113199923511598e+00,  0.000000000000000e+00,  1.816604987882734e+00,  2.887511256193239e+01, -3.621006929108395e+00,  1.436982227439553e+00,  2.004929954353304e+02
755         ,  3.000000000000000e-01,  8.393640933427110e-01,  0.000000000000000e+00,  1.410123312678663e+00,  6.491986682781903e+00, -3.804584568309995e+00,  2.398145930107983e-01,  2.145148726410643e+01
756         ,  1.820000000000000e+00,  1.808809549207830e+00,  0.000000000000000e+00,  1.936951314737196e+00,  7.449816637528350e-01, -1.671515452658737e+00,  2.678911104895061e+00,  7.661978025251646e+01
757         ,  1.440000000000000e+00,  1.565178857254163e+00,  0.000000000000000e+00,  1.326554942380531e+00,  1.921179884203667e+00, -8.708993315317429e-01,  1.263459981950116e+00,  1.399276462649600e+02
758         ,  1.700000000000000e+00,  1.176826551846065e+00,  0.000000000000000e+00,  8.540924210869030e-01,  5.202066149674323e+00, -6.728032568262832e+00,  1.899584816620524e+00,  4.136855984310611e+01
759         ,  2.700000000000000e+00,  2.275484243171577e+00,  0.000000000000000e+00,  3.313471838782435e+00,  6.356775290092287e+00, -1.198022266520600e+00,  1.195511066428207e+00,  2.820914413833481e+02
760         ,  1.660000000000000e+00,  1.381110534981651e+00,  0.000000000000000e+00,  2.265028311851991e+00,  2.049379817878936e+00, -7.563462209891213e+00,  1.381558467022819e+00,  1.266393181684446e+02
761         ,  1.180000000000000e+00,  1.056256553191619e+00,  0.000000000000000e+00,  4.228836347818495e-01,  1.905020286803951e+01, -3.178554030904708e+00,  3.807030447009536e-01,  5.232755371825160e+01
763         ,  1.300000000000000e+00,  1.205554548036425e+00,  0.000000000000000e+00,  1.135752852460265e+00,  1.252969608648407e+00, -3.329023153901271e+00,  1.054846930472179e+00,  8.913316961592179e+01
764         ,  1.520000000000000e+00,  1.672448065006204e+00,  0.000000000000000e+00, -4.024281061216406e-02,  2.098954059436369e+01, -2.449865572894563e+00,  2.015595788003770e+00,  9.483321190969133e+01
765         ,  3.399999999999999e-01,  9.612013174059377e-01,  0.000000000000000e+00, -7.573204359074658e-01,  2.762876180081278e+00, -2.238888972834690e+00,  1.541136365807545e+00,  1.653384119744159e+01
767         ,  1.480000000000000e+00,  2.198886829172823e+00,  0.000000000000000e+00,  2.376497447411944e+00,  1.433423879717564e+01, -2.554501788947653e+00,  2.847362738745025e-01,  3.645252334790852e+02
768         ,  2.540000000000000e+00,  2.678735302628634e+00,  0.000000000000000e+00,  2.703197615621625e+00,  4.058012152260901e+00, -2.176729532686656e+00,  1.141070961737013e+00,  4.649072921803836e+02
769         ,  1.500000000000000e+00,  1.082481934942358e+00,  0.000000000000000e+00, -1.155792356511326e-01,  9.078711213114186e+00, -2.376370447272742e+00,  1.140982780738315e+00,  4.243102714342531e+01
770         ,  1.200000000000000e+00,  1.416026232708023e+00,  0.000000000000000e+00,  1.001341256338851e+00,  3.497526902735899e+00, -2.217604518581700e+00,  1.410115588844730e+00,  1.028302814225824e+02
771         ,  1.880000000000000e+00,  1.120519349569492e+00,  0.000000000000000e+00,  4.451121191926322e-01,  4.044164716763170e+00, -8.420518046894349e-01,  1.160335629740464e+00,  3.140434748332023e+01
